numt, numnodes, tilesize, volume, mhs, time
2, 56, 0.00297521, 25.315103, 25.564939, 0.000123
2, 53, 0.0033284, 25.315411, 19.576823, 0.000143
2, 51, 0.0036, 25.315649, 23.051154, 0.000113
2, 48, 0.00407424, 25.316064, 22.371973, 0.000103
2, 46, 0.00444444, 25.316388, 21.037561, 0.000101
2, 43, 0.00510204, 25.316962, 19.494143, 0.000095
2, 41, 0.005625, 25.317420, 18.766187, 0.000090
2, 39, 0.00623269, 25.317950, 14.441701, 0.000105
2, 37, 0.00694444, 25.318572, 16.110242, 0.000085
2, 35, 0.00778547, 25.319308, 12.237518, 0.000100
2, 33, 0.00878906, 25.320185, 13.740631, 0.000079
2, 32, 0.00936524, 25.320687, 9.622794, 0.000106
2, 30, 0.0107015, 25.321854, 12.359242, 0.000073
2, 29, 0.0114796, 25.322534, 11.068702, 0.000076
2, 27, 0.0133136, 25.324136, 9.964053, 0.000073
2, 26, 0.0144, 25.325084, 9.422653, 0.000072
2, 24, 0.0170132, 25.327365, 8.485563, 0.000068
2, 23, 0.018595, 25.328745, 7.610744, 0.000070
2, 22, 0.0204082, 25.330326, 7.315267, 0.000066
2, 21, 0.0225, 25.332149, 6.370531, 0.000069
2, 20, 0.0249307, 25.334267, 6.385798, 0.000063
2, 19, 0.0277778, 25.336746, 5.389749, 0.000067
2, 18, 0.0311419, 25.339676, 5.028479, 0.000064
2, 17, 0.0351562, 25.343167, 3.567901, 0.000081
2, 16, 0.04, 25.347379, 4.081958, 0.000063
2, 15, 0.0459184, 25.352517, 3.816664, 0.000059
2, 14, 0.0532544, 25.358882, 3.251493, 0.000060
1, 32768, 8.38241e-09, 25.312500, 24.177244, 44.411259
1, 31129, 9.28838e-09, 25.312500, 24.154798, 40.116859
1, 29573, 1.02916e-08, 25.312500, 24.163590, 36.193394
1, 28094, 1.14037e-08, 25.312500, 24.162727, 32.664890
1, 26689, 1.2636e-08, 25.312500, 24.142719, 29.503832
1, 25355, 1.40007e-08, 25.312500, 24.104927, 26.669901
1, 24087, 1.55136e-08, 25.312500, 24.152685, 24.021493
1, 22883, 1.71892e-08, 25.312500, 23.949573, 21.863926
1, 21738, 1.90477e-08, 25.312500, 24.149747, 19.567106
1, 20652, 2.11038e-08, 25.312500, 24.152980, 17.658488
1, 19619, 2.33848e-08, 25.312500, 24.176386, 15.920707
1, 18638, 2.59114e-08, 25.312500, 24.114298, 14.405356
1, 17706, 2.87112e-08, 25.312500, 24.168377, 12.971596
1, 16821, 3.1812e-08, 25.312500, 24.176976, 11.703120
1, 15980, 3.52487e-08, 25.312500, 24.141588, 10.577614
1, 15181, 3.9057e-08, 25.312500, 24.149510, 9.543165
1, 14422, 4.32765e-08, 25.312500, 24.149511, 8.612766
1, 13700, 4.79584e-08, 25.312500, 24.114091, 7.783416
1, 13015, 5.31399e-08, 25.312500, 24.145745, 7.015324
1, 12365, 5.88741e-08, 25.312500, 24.159967, 6.328371
1, 11746, 6.52434e-08, 25.312500, 24.144627, 5.714253
1, 11159, 7.22886e-08, 25.312500, 24.139281, 5.158533
1, 10601, 8.00997e-08, 25.312500, 24.132322, 4.656875
1, 10071, 8.87531e-08, 25.312500, 24.161846, 4.197736
1, 9567, 9.83517e-08, 25.312500, 24.106443, 3.796806
1, 9089, 1.0897e-07, 25.312500, 24.151656, 3.420466
1, 8635, 1.20731e-07, 25.312500, 24.164141, 3.085697
1, 8203, 1.33784e-07, 25.312500, 24.175595, 2.783353
1, 7793, 1.48233e-07, 25.312500, 24.105061, 2.519423
1, 7403, 1.64265e-07, 25.312500, 24.135497, 2.270697
1, 7033, 1.82006e-07, 25.312500, 24.139154, 2.049081
1, 6681, 2.01692e-07, 25.312500, 24.147481, 1.848464
1, 6347, 2.23482e-07, 25.312500, 24.147411, 1.668270
1, 6030, 2.47601e-07, 25.312500, 24.130141, 1.506866
1, 5728, 2.74403e-07, 25.312500, 24.179491, 1.356934
1, 5442, 3.04008e-07, 25.312500, 24.161648, 1.225718
1, 5170, 3.36844e-07, 25.312500, 24.013966, 1.113056
1, 4911, 3.73319e-07, 25.312500, 24.162361, 0.998161
1, 4666, 4.13561e-07, 25.312500, 24.167216, 0.900872
1, 4432, 4.58394e-07, 25.312500, 24.144639, 0.813540
1, 4211, 5.07783e-07, 25.312500, 24.129365, 0.734894
1, 4000, 5.62781e-07, 25.312500, 24.160644, 0.662234
1, 3800, 6.23597e-07, 25.312501, 24.110328, 0.598913
1, 3610, 6.90985e-07, 25.312501, 24.178449, 0.538997
1, 3429, 7.6588e-07, 25.312501, 24.138899, 0.487099
1, 3258, 8.48412e-07, 25.312501, 24.075828, 0.440881
1, 3095, 9.4016e-07, 25.312501, 24.133213, 0.396923
1, 2940, 1.04194e-06, 25.312501, 24.145819, 0.357975
1, 2793, 1.15455e-06, 25.312501, 24.145239, 0.323080
1, 2654, 1.2787e-06, 25.312501, 24.129215, 0.291916
1, 2521, 1.41723e-06, 25.312501, 24.169458, 0.262953
1, 2395, 1.57034e-06, 25.312501, 24.165583, 0.237363
1, 2275, 1.74045e-06, 25.312502, 24.077483, 0.214957
1, 2161, 1.92901e-06, 25.312502, 24.160771, 0.193285
1, 2053, 2.13741e-06, 25.312502, 24.155684, 0.174485
1, 1950, 2.36929e-06, 25.312502, 24.116824, 0.157670
1, 1853, 2.62398e-06, 25.312502, 24.158495, 0.142128
1, 1760, 2.90878e-06, 25.312503, 24.169043, 0.128164
1, 1672, 3.22322e-06, 25.312503, 24.174440, 0.115642
1, 1589, 3.56896e-06, 25.312503, 24.159907, 0.104509
1, 1509, 3.95767e-06, 25.312503, 24.165590, 0.094228
1, 1434, 4.38278e-06, 25.312504, 24.141240, 0.085180
1, 1362, 4.85877e-06, 25.312504, 24.115745, 0.076923
1, 1294, 5.38326e-06, 25.312505, 24.160167, 0.069306
1, 1229, 5.96823e-06, 25.312505, 24.159959, 0.062518
1, 1168, 6.60847e-06, 25.312506, 24.148410, 0.056493
1, 1109, 7.331e-06, 25.312506, 24.168022, 0.050889
1, 1054, 8.11682e-06, 25.312507, 24.122762, 0.046053
1, 1001, 9e-06, 25.312508, 24.155451, 0.041481
1, 951, 9.9723e-06, 25.312509, 24.160639, 0.037433
1, 903, 1.10619e-05, 25.312510, 23.990352, 0.033989
1, 858, 1.22541e-05, 25.312511, 24.141199, 0.030494
1, 815, 1.35829e-05, 25.312512, 24.046564, 0.027622
1, 774, 1.5062e-05, 25.312513, 24.107024, 0.024851
1, 736, 1.66597e-05, 25.312515, 24.052494, 0.022521
1, 699, 1.84728e-05, 25.312516, 24.147322, 0.020234
1, 664, 2.04746e-05, 25.312519, 23.878307, 0.018464
1, 631, 2.26757e-05, 25.312520, 24.133148, 0.016499
1, 599, 2.51675e-05, 25.312522, 24.110553, 0.014881
1, 569, 2.78963e-05, 25.312524, 24.057913, 0.013458
1, 541, 3.08642e-05, 25.312527, 24.116999, 0.012136
1, 514, 3.41986e-05, 25.312530, 24.124001, 0.010952
1, 488, 3.79476e-05, 25.312533, 24.076667, 0.009891
1, 463, 4.21656e-05, 25.312537, 24.121125, 0.008887
1, 440, 4.66996e-05, 25.312541, 24.080213, 0.008040
1, 418, 5.17572e-05, 25.312545, 24.064350, 0.007261
1, 397, 5.73921e-05, 25.312550, 24.086901, 0.006543
1, 377, 6.366e-05, 25.312556, 24.124973, 0.005891
1, 359, 7.02225e-05, 25.312561, 24.051402, 0.005359
1, 341, 7.78547e-05, 25.312568, 23.944277, 0.004856
1, 324, 8.62656e-05, 25.312576, 23.905493, 0.004391
1, 307, 9.61169e-05, 25.312584, 23.892722, 0.003945
1, 292, 0.000106281, 25.312593, 24.095139, 0.003539
1, 277, 0.000118147, 25.312603, 24.009640, 0.003196
1, 263, 0.000131111, 25.312615, 24.056875, 0.002875
1, 250, 0.000145159, 25.312627, 22.722621, 0.002751
1, 238, 0.000160231, 25.312640, 23.944249, 0.002366
1, 226, 0.000177778, 25.312656, 23.948884, 0.002133
1, 214, 0.000198373, 25.312674, 23.771631, 0.001926
1, 204, 0.000218399, 25.312691, 24.109522, 0.001726
1, 194, 0.000241617, 25.312711, 24.104642, 0.001561
1, 184, 0.000268745, 25.312735, 23.965677, 0.001413
1, 175, 0.000297265, 25.312760, 24.123918, 0.001269
1, 166, 0.000330579, 25.312789, 24.016832, 0.001147
1, 158, 0.000365126, 25.312820, 24.095409, 0.001036
1, 150, 0.000405387, 25.312855, 23.756079, 0.000947
1, 142, 0.000452694, 25.312896, 23.939441, 0.000842
1, 135, 0.000501225, 25.312939, 24.052801, 0.000758
1, 128, 0.000558001, 25.312988, 24.019938, 0.000682
1, 122, 0.000614712, 25.313038, 23.733365, 0.000627
1, 116, 0.000680529, 25.313095, 23.430589, 0.000574
1, 110, 0.000757512, 25.313163, 23.961203, 0.000505
1, 104, 0.000848336, 25.313242, 23.924493, 0.000452
1, 99, 0.00093711, 25.313320, 23.885362, 0.000410
1, 94, 0.00104058, 25.313410, 23.939052, 0.000369
1, 89, 0.00116219, 25.313517, 23.931454, 0.000331
1, 85, 0.00127551, 25.313616, 22.880867, 0.000316
1, 81, 0.00140625, 25.313730, 23.831577, 0.000275
1, 77, 0.00155817, 25.313863, 23.753245, 0.000250
1, 73, 0.00173611, 25.314019, 23.816015, 0.000224
1, 69, 0.00194637, 25.314203, 23.644219, 0.000201
1, 66, 0.00213018, 25.314364, 23.651290, 0.000184
1, 62, 0.0024187, 25.314616, 23.725905, 0.000162
1, 59, 0.00267539, 25.314840, 23.504072, 0.000148
1, 56, 0.00297521, 25.315103, 23.500847, 0.000133
1, 53, 0.0033284, 25.315411, 23.345495, 0.000120
1, 51, 0.0036, 25.315649, 23.301649, 0.000112
1, 48, 0.00407424, 25.316064, 23.019513, 0.000100
1, 46, 0.00444444, 25.316388, 23.228243, 0.000091
1, 43, 0.00510204, 25.316962, 22.994938, 0.000080
1, 41, 0.005625, 25.317420, 22.820760, 0.000074
1, 39, 0.00623269, 25.317950, 21.837447, 0.000070
1, 37, 0.00694444, 25.318572, 22.337527, 0.000061
1, 35, 0.00778547, 25.319308, 22.401024, 0.000055
1, 33, 0.00878906, 25.320185, 22.507441, 0.000048
1, 32, 0.00936524, 25.320687, 21.221039, 0.000048
1, 30, 0.0107015, 25.321854, 21.868014, 0.000041
1, 29, 0.0114796, 25.322534, 20.628419, 0.000041
1, 27, 0.0133136, 25.324136, 21.254264, 0.000034
1, 26, 0.0144, 25.325084, 19.858990, 0.000034
1, 24, 0.0170132, 25.327365, 20.793473, 0.000028
1, 23, 0.018595, 25.328745, 19.032885, 0.000028
1, 22, 0.0204082, 25.330326, 20.045558, 0.000024
1, 21, 0.0225, 25.332149, 19.960170, 0.000022
1, 20, 0.0249307, 25.334267, 19.240945, 0.000021
1, 19, 0.0277778, 25.336746, 17.271901, 0.000021
1, 18, 0.0311419, 25.339676, 18.180798, 0.000018
1, 17, 0.0351562, 25.343167, 18.192119, 0.000016
1, 16, 0.04, 25.347379, 17.661263, 0.000014
1, 15, 0.0459184, 25.352517, 16.999093, 0.000013
1, 14, 0.0532544, 25.358882, 16.202364, 0.000012
